0,42,dublin,SMITHFIELD NORTH,Smithfield North,False,False,30,4,26,OPEN,1628579172000,53.349562,-6.278198,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:06:12,2021-08-10 08:06:12+01:00,0.8666666666666667
1,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,False,False,20,17,3,OPEN,1628579051000,53.353462,-6.265305,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:04:11,2021-08-10 08:04:11+01:00,0.15
2,54,dublin,CLONMEL STREET,Clonmel Street,False,False,33,31,2,OPEN,1628579048000,53.336021,-6.26298,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:04:08,2021-08-10 08:04:08+01:00,0.06060606060606061
3,108,dublin,AVONDALE ROAD,Avondale Road,False,False,35,34,1,OPEN,1628579579000,53.359405,-6.276142,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:12:59,2021-08-10 08:12:59+01:00,0.02857142857142857
4,56,dublin,MOUNT STREET LOWER,Mount Street Lower,False,False,40,25,15,OPEN,1628579564000,53.33796,-6.24153,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:12:44,2021-08-10 08:12:44+01:00,0.375
5,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,False,False,20,20,0,OPEN,1628579327000,53.343368,-6.27012,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:08:47,2021-08-10 08:08:47+01:00,0.0
6,18,dublin,GRANTHAM STREET,Grantham Street,False,False,30,9,20,OPEN,1628579593000,53.334123,-6.265436,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:13:13,2021-08-10 08:13:13+01:00,0.6666666666666666
7,32,dublin,PEARSE STREET,Pearse Street,False,False,30,14,16,OPEN,1628579461000,53.344304,-6.250427,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:11:01,2021-08-10 08:11:01+01:00,0.5333333333333333
8,52,dublin,YORK STREET EAST,York Street East,False,False,32,27,5,OPEN,1628579480000,53.338755,-6.262003,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:11:20,2021-08-10 08:11:20+01:00,0.15625
9,48,dublin,EXCISE WALK,Excise Walk,False,False,40,25,15,OPEN,1628579059000,53.347777,-6.244239,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:04:19,2021-08-10 08:04:19+01:00,0.375
10,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,False,False,30,17,13,OPEN,1628579537000,53.336074,-6.252825,2021-08-10 08:13:56.120187+01:00,2021-08-10 07:12:17,2021-08-10 08:12:17+01:00,0.43333333333333335
